ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\expansion01\doodads\terokkar\webs\terokkarweb03.obj;-0.564265787601471;6.275000095367432;7.23737096786499;0.14769896864891052;0.34917086362838745;-0.2686240077018738;-0.885497510433197;1.0870749950408936;Set_$DefaultGlobal;193721
..\..\..\..\expansion01\doodads\terokkar\webs\terokkarweb02.obj;-12.506863594055176;7.2175140380859375;5.380117893218994;0.6838046908378601;0.18003076314926147;0.1800307333469391;-0.6838048100471497;1.3869999647140503;Set_$DefaultGlobal;193720
..\..\..\..\expansion01\doodads\terokkar\webs\terokkarweb01.obj;1.3732011318206787;-10.50311279296875;5.537066459655762;0.5614094734191895;-0.16849040985107422;0.12590698897838593;0.8003610372543335;1.0000001192092896;Set_$DefaultGlobal;193719
..\..\..\..\expansion01\doodads\terokkar\webs\terokkarweb02.obj;-10.410361289978027;-9.252726554870605;5.731816291809082;0.6384468078613281;-0.1886359602212906;0.16469666361808777;0.7277892231941223;1.386999487876892;Set_$DefaultGlobal;193720
..\..\..\..\expansion01\doodads\terokkar\webs\terokkarweb03.obj;-17.75326156616211;-2.092658519744873;7.045451641082764;0.7098022103309631;-0.6269474029541016;-0.21200844645500183;0.24118489027023315;0.408249169588089;Set_$DefaultGlobal;193721
..\..\..\..\expansion01\doodads\terokkar\webs\terokkarweb01.obj;12.368322372436523;6.2257585525512695;-9.086660385131836;0.7341508865356445;-0.1728438436985016;-0.042294688522815704;-0.6552546620368958;1;Set_$DefaultGlobal;193719
..\..\..\..\expansion01\doodads\terokkar\webs\terokkarweb01.obj;8.972679138183594;11.895492553710938;-7.6213836669921875;0.7688417434692383;0;0;-0.6394391059875488;1;Set_$DefaultGlobal;193719
..\..\..\..\expansion02\doodads\wintertauren\wt_brazier_lit.obj;-18.34600830078125;-1.6785069704055786;-10.910454750061035;0.6755902171134949;0;0;0.7372773885726929;1.3095999956130981;Set_$DefaultGlobal;196590
..\..\..\..\expansion02\doodads\wintertauren\wt_bench_01.obj;-9.244996070861816;4.454461097717285;-11.245911598205566;0.308406800031662;0.05581727996468544;0.16443271934986115;-0.9352708458900452;1;Set_$DefaultGlobal;196589
..\..\..\..\expansion02\doodads\wintertauren\wt_rug_01.obj;-16.390554428100586;6.654942989349365;-10.970820426940918;0.9563047885894775;0;0;0.2923716604709625;1;Set_$DefaultGlobal;196621
..\..\..\..\expansion02\doodads\wintertauren\wt_rug_02.obj;-14.49689769744873;-8.711484909057617;-10.8494291305542;0.9990482330322266;0;0;0.04361937195062637;1;Set_$DefaultGlobal;196622
..\..\..\..\expansion02\doodads\wintertauren\wt_rug_03.obj;2.3845105171203613;-9.154228210449219;-10.848040580749512;0.9135143756866455;-0.006551461294293404;0.0005760855856351554;0.4067533016204834;1;Set_$DefaultGlobal;196623
..\..\..\..\expansion02\doodads\wintertauren\wt_rug_04.obj;-15.186704635620117;2.9181361198425293;-10.949941635131836;0.9523958563804626;0;0;-0.30486419796943665;0.6041091680526733;Set_$DefaultGlobal;196624
..\..\..\..\expansion02\doodads\wintertauren\wt_lanternhanging01.obj;-4.904623985290527;-6.956884860992432;-1.7655919790267944;0.9990482330322266;0;0;0.043619368225336075;1.938475489616394;Set_$DefaultGlobal;196611
..\..\..\..\expansion02\doodads\wintertauren\wt_rug_04.obj;7.497226238250732;-8.712990760803223;-10.885822296142578;0.9995335936546326;0;0;-0.03053857944905758;1;Set_$DefaultGlobal;196624
