ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;-27.494653701782227;-69.10517120361328;-3.6274142265319824;1;0;0;0;1;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;-21.115558624267578;-70.93885803222656;-3.774346351623535;0.8433914184570312;0;0;0.537299633026123;1;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;-3.5162465572357178;-10.824381828308105;-4.5408935546875;0.8433914184570312;0;0;0.537299633026123;1;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;4.563831806182861;-8.02341079711914;-4.5408935546875;0.9920049905776978;0;0;-0.1261989027261734;1.290000081062317;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;34.452720642089844;-34.437400817871094;-5.697706699371338;0.9692308902740479;0;0;0.246153324842453;1;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;40.97260665893555;-49.35396194458008;-5.478569984436035;0.19080902636051178;0;0;-0.9816271662712097;1.2899999618530273;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;-7.168481826782227;-114.97026824951172;3.071770668029785;0.7071068286895752;0;0;-0.7071067094802856;1;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;-15.602700233459473;-114.21268463134766;3.071770668029785;0.646124005317688;0;0;-0.763232409954071;1.2899999618530273;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;0.5308725833892822;-114.57582092285156;3.071770668029785;0.8038569092750549;0;0;-0.5948227047920227;1.2899999618530273;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;37.89052200317383;-41.68014144897461;-5.697706699371338;0.9692308902740479;0;0;0.246153324842453;1;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;-163.9111785888672;-184.83926391601562;34.94914245605469;0.6883546113967896;0;0;-0.7253743410110474;1.100000023841858;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;-172.5419921875;-182.36685180664062;34.94914245605469;0.4962165951728821;0;0;-0.8681987524032593;1.100000023841858;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;-182.5115203857422;-174.99853515625;34.94914245605469;0.4962165951728821;0;0;-0.8681987524032593;1.3969999551773071;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;-188.90716552734375;-165.89573669433594;34.94914245605469;0.1478094905614853;0;0;-0.9890158772468567;1.100000023841858;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;-141.86683654785156;-134.78379821777344;34.94914245605469;0.7283709049224854;0;0;0.685183048248291;1.3969999551773071;Set_$DefaultGlobal;199958
..\..\..\..\generic\passivedoodads\particleemitters\lavasmokeemitterb.obj;-135.2176055908203;-137.29177856445312;34.94914245605469;0.9271838068962097;0;0;0.3746066987514496;1.100000023841858;Set_$DefaultGlobal;199958
..\..\..\..\expansion02\doodads\dragonblight\db_dragonshoulder01.obj;-12.571651458740234;0.3432449698448181;-5.369822025299072;0.2757072448730469;-0.5477416515350342;-0.7241887450218201;0.31546032428741455;1;Set_$DefaultGlobal;194517
