ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion02\doodads\dragonblight\dragonblight_cliff_grey_05.obj;14841.0390625;125.79651641845703;12816.87890625;-0.7030767798423767;49.5;20.700908660888672;;1.33984375;23092832;m2;243327;0;
..\..\world\expansion02\doodads\dragonblight\dragonblight_shard_grey_06.obj;14934.7421875;162.27499389648438;12833.3623046875;0;126.49996948242188;0;;1.9599609375;23091643;m2;243351;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14965.7177734375;403.09173583984375;12276.18359375;-11.906463623046875;82;-1.8940255641937256;;1.08984375;23095664;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14913.8466796875;355.6792907714844;12700.220703125;15.436802864074707;326;-6.241344451904297;;0.83984375;23087905;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14903.1611328125;355.1378479003906;12625.2275390625;3.1269171237945557;314.4999694824219;17.381019592285156;;0.869140625;23087027;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14919.3740234375;353.6510009765625;12702.759765625;3.1269168853759766;86.5;17.381017684936523;;1;23087029;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;15152.43359375;444.573486328125;12278.9794921875;-18.723861694335938;95.5;-7.683995246887207;;0.869140625;23095665;m2;196105;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_med_withchop.obj;14928.7373046875;280.1485290527344;12235.58984375;-15.510540008544922;271;-0.3838833272457123;;2.9697265625;23096144;m2;243755;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_ripples.obj;14960.427734375;351.137939453125;12236.140625;0;278;0;;1;23095657;m2;195676;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_hat.obj;14974.8603515625;282.561279296875;12235.068359375;0;264;0;;1.30859375;23094035;m2;195675;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14903.888671875;350.1748352050781;12210.404296875;19.701499938964844;327.4999694824219;-3.4707493782043457;;0.669921875;23087214;m2;196104;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_hat.obj;14974.8642578125;282.6863708496094;12244.380859375;0;266.0000305175781;0;;1.30859375;23094036;m2;195675;0;
..\..\world\expansion02\doodads\dragonblight\dragonblight_icecliff_06.obj;15015.8447265625;302.5889587402344;12834.0498046875;0.6661205291748047;247.00001525878906;-4.450392723083496;;1;23094407;m2;194610;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14908.349609375;355.8231506347656;12623.2734375;15.436802864074707;194.00001525878906;-6.241343975067139;;0.7197265625;23087903;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14960.5546875;418.2693176269531;12270.033203125;35.573856353759766;235.49996948242188;-0.7462202310562134;;0.55859375;23094650;m2;196104;0;
..\..\world\expansion02\doodads\dragonblight\dragonblight_icecliff_06.obj;14888.1611328125;298.80853271484375;12822.3447265625;-2.069122552871704;91.5;9.022136688232422;;1;23091930;m2;194610;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14907.4365234375;349.3937072753906;12445.189453125;-6.754886627197266;116;-6.471212387084961;;0.638671875;23087024;m2;196105;0;
