ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion01\doodads\coilfang\activedoodads\steam\coilfang_steam_off_on.obj;12445.759765625;4.19658899307251;13079.1767578125;0;351.4999694824219;0;;8.109375;23098924;m2;191724;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_01.obj;12269.1025390625;-30.81122589111328;13182.7509765625;0;154;0;;4.359375;23096957;m2;194238;0;
..\..\world\expansion01\doodads\coilfang\activedoodads\steam\coilfang_steam_off_on.obj;12282.6591796875;-6.9539971351623535;13283.2890625;0;9;0;;6.33984375;23098925;m2;191724;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_02.obj;12307.7275390625;-9.587353706359863;13290.357421875;0;76;0;;2.9892578125;23097731;m2;194240;0;
..\..\world\expansion01\doodads\coilfang\activedoodads\steam\coilfang_steam_off_on.obj;12295.1650390625;-1.758604645729065;13306.63671875;0;349;0;;4.919921875;23098926;m2;191724;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_02.obj;12286.388671875;6.061005115509033;13305.2666015625;0;35.5;0;;2.80859375;23097732;m2;194240;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_02.obj;12454.7763671875;2.8547542095184326;13248.1259765625;0;354.5;0;;2.5185546875;23097729;m2;194240;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_02.obj;12595.759765625;18.297590255737305;13250.435546875;0;343.5;0;;2.5185546875;23097730;m2;194240;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_02.obj;12513.6875;2.3307816982269287;13314.41796875;0;64.00003051757812;0;;2.5185546875;23097733;m2;194240;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_01.obj;12344.5419921875;-24.868127822875977;13279.326171875;0;336;0;;2.1884765625;23096962;m2;194238;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_01.obj;12285.48046875;-24.407470703125;13210.427734375;0;32;0;;1.9296875;23096958;m2;194238;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_01.obj;12565.748046875;1.1483628749847412;13032.3583984375;0;69.5;0;;1.919921875;23096953;m2;194238;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_02.obj;12320.361328125;-11.400674819946289;13210.3984375;0;66;0;;2.029296875;23097728;m2;194240;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_02.obj;12327.240234375;18.27666664123535;12781.40234375;0;27.500030517578125;0;;1.7392578125;23097726;m2;194240;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_01.obj;12566.3046875;-3.99853253364563;13031.4580078125;0;242.49998474121094;0;;1.5390625;23096952;m2;194238;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_01.obj;12322.20703125;-21.230194091796875;13257.880859375;0;315.5;0;;1.388671875;23096960;m2;194238;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_01.obj;12570.880859375;1.2909910678863525;13038.197265625;0;30;0;;1.30859375;23096955;m2;194238;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_01.obj;12734.154296875;5.469491004943848;13230.3916015625;0;0;0;;1.30859375;23096959;m2;194238;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_01.obj;12555.515625;-0.8852649331092834;13037.5263671875;0;122.49996948242188;0;;1;23096954;m2;194238;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_01.obj;12292.982421875;-18.798431396484375;13198.3447265625;0;177;0;;1;23096956;m2;194238;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_02.obj;12323.984375;18.038227081298828;12786.8515625;0;297.5000305175781;0;;1;23097727;m2;194240;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_01.obj;12337.400390625;-18.465164184570312;13283.9482421875;0;34;0;;0.8291015625;23096961;m2;194238;0;
..\..\world\generic\passivedoodads\scourge\nd_crashednecropolis_debri_02.obj;12455.294921875;8.064404487609863;12802.1982421875;-36.43907928466797;28.999969482421875;10.374661445617676;;0.748046875;23084206;m2;200018;0;
..\..\world\expansion02\doodads\boreantundra\magnatauritems\magnataur_ribcage01.obj;12748.6748046875;32.22614288330078;12877.787109375;12.942377090454102;304.00732421875;39.8590202331543;;1.6435546875;23096927;m2;194273;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12283.771484375;3.4485669136047363;13297.802734375;-5.909085750579834;316;-1.2579289674758911;;2.4892578125;23098889;m2;194242;0;
..\..\world\azeroth\burningsteppes\passivedoodads\smoke\ashtreesmoke01.obj;12429.765625;1.7643280029296875;13085.123046875;0;0;0;;1;23098911;m2;189233;0;
..\..\world\azeroth\burningsteppes\passivedoodads\smoke\ashtreesmoke01.obj;12437.556640625;3.3876090049743652;13091.32421875;0;0;0;;1;23098912;m2;189233;0;
..\..\world\expansion02\doodads\boreantundra\rocks\borean_rocklarge_05.obj;12655.755859375;24.402620315551758;12939.1513671875;0;348.1453857421875;0;;2.35546875;23083857;m2;194312;0;
..\..\world\expansion02\doodads\boreantundra\magnatauritems\magnataur_skull02.obj;12725.9072265625;35.307552337646484;12887.109375;-21.915695190429688;289.5606994628906;64.0816650390625;;1.638671875;23097691;m2;194275;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12542.205078125;-0.3891128897666931;13292.384765625;0;319.5;0;;2.1494140625;23098893;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\rocks\borean_rocklarge_02.obj;12676.6328125;25.344005584716797;12995.89453125;0;133.134033203125;0;;1.0341796875;23084220;m2;194303;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12437.986328125;-6.122805118560791;13258.9013671875;0;314;0;;2.029296875;23098877;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\magnatauritems\magnataur_legfull02.obj;12762.740234375;87.57853698730469;12797.43359375;-4.332018852233887;47.50927734375;13.234981536865234;;1.1953125;23097695;m2;194270;0;
..\..\world\expansion02\doodads\boreantundra\magnatauritems\magnataur_legfull02.obj;12768.107421875;39.95927810668945;12885.1904296875;-16.40355110168457;53.99468994140625;4.144031524658203;;1.1328125;23097696;m2;194270;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12305.7294921875;8.233110427856445;12888.2431640625;0;0;0;;2.6298828125;23083885;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12278.259765625;-12.577428817749023;13332.4853515625;0;0;0;;2.5390625;23083988;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12421.638671875;3.188647747039795;13009.0078125;0;36.000030517578125;0;;1.919921875;23083891;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12445.35546875;7.521640300750732;13080.287109375;0;0;0;;2.529296875;23083894;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\magnatauritems\magnataur_skull01.obj;12620.548828125;38.36705780029297;12836.263671875;-33.64752197265625;334.78741455078125;-11.518973350524902;;1.3955078125;23084208;m2;194274;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12576.4462890625;13.24616813659668;13259.490234375;0;311;0;;1.869140625;23098882;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\rocks\borean_rocklarge_07.obj;12698.3671875;26.380029678344727;12986.302734375;0;75.5333251953125;0;;2.4091796875;23083963;m2;194315;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12279.8369140625;-5.44667911529541;13277.6123046875;0;34.500030517578125;0;;1.8291015625;23098888;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12383.90234375;-13.36960506439209;13227.6494140625;0;40;0;;1.7890625;23083907;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12617.943359375;11.966415405273438;13260.345703125;0;41;0;;1.6884765625;23098885;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12280.404296875;8.482226371765137;13306.6552734375;3.4192402362823486;246.00001525878906;-3.648078680038452;;1.6796875;23083987;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12605.462890625;13.765069961547852;13244.0517578125;0;98.5;0;;1.9296875;23098887;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\rocks\borean_rocklarge_05_snowy.obj;12685.380859375;27.663204193115234;12856.68359375;0.2454555481672287;280.96923828125;-7.275991439819336;;1.5498046875;23096869;m2;194313;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12304.671875;-11.229391098022461;13150.7685546875;0;33.499969482421875;0;;1.55859375;23083899;m2;194242;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geysernosteam_04.obj;12315.677734375;11.90788745880127;12811.216796875;0;0;0;;2.0390625;23083882;m2;194242;0;
