ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion02\doodads\lakewintergrasp\waterfalls\wintergraspwaterfall-01.obj;12716.337890625;-51.95903396606445;12292.912109375;0;0.5;0;;1;23084207;m2;196112;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree03.obj;12777.0791015625;-47.79697799682617;12237.8046875;1.7060390710830688;208.05128479003906;-1.7060390710830688;;0.5537109375;23097615;m2;196342;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree03.obj;12827.048828125;-39.01882553100586;12210.796875;-1.707815408706665;199.20069885253906;1.7078156471252441;;0.48046875;23086472;m2;196342;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree01.obj;12755.7841796875;-51.838623046875;12225.3212890625;4.468153476715088;252.93394470214844;-8.683576583862305;;1.232421875;23093513;m2;196340;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12682.02734375;-59.77294921875;12192.5478515625;4.127072334289551;31.44580078125;12.36798095703125;;1.994140625;23096945;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12631.19921875;-61.06396484375;12300.7060546875;4.127072811126709;244.44583129882812;12.367982864379883;;1.775390625;23084182;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12828.4482421875;-23.22173500061035;12240.220703125;7.529296875;333.266845703125;-2.135356903076172;;1.6728515625;23086142;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12410.744140625;-68.64752197265625;12225.90625;7.529295921325684;20.766845703125;-2.1353561878204346;;1.6728515625;23096921;m2;196359;0;
..\..\world\expansion02\doodads\boreantundra\geysers\borean_geyser_02.obj;12327.240234375;18.27666664123535;12781.40234375;0;27.500030517578125;0;;1.7392578125;23097726;m2;194240;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12573.12890625;-47.67658996582031;12336.345703125;2.2975032329559326;196.51657104492188;13.406009674072266;;1.462890625;23084188;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12437.8310546875;-47.99993896484375;12334.4873046875;6.983611106872559;9.8775634765625;9.290568351745605;;1.4228515625;23084185;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12671.1650390625;-42.610748291015625;12334.4873046875;6.983611106872559;9.8775634765625;9.290568351745605;;1.4228515625;23084189;m2;196359;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;12799.001953125;362.0085754394531;12534.37890625;18.111425399780273;219.0390167236328;-1.4198459386825562;;1.3193359375;23084225;m2;196107;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12498.5634765625;-44.87912368774414;12344.05859375;-1.5112909078598022;135.11273193359375;0.4745238125324249;;1.482421875;23084186;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12731.896484375;-45.960174560546875;12344.05859375;-1.5112909078598022;135.11273193359375;0.4745238125324249;;1.482421875;23084190;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12793.9931640625;-22.82224464416504;12333.7431640625;8.572135925292969;262.5101318359375;-2.4017231464385986;;1.326171875;23084192;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12438.5546875;-49.9885139465332;12330.833984375;11.917808532714844;268.2012023925781;-15.088615417480469;;1.0537109375;23084181;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12671.88671875;-43.99233627319336;12330.833984375;11.917808532714844;268.2012023925781;-15.088615417480469;;1.0537109375;23084183;m2;196359;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;12814.6669921875;360.610595703125;12504.93359375;1.8032128810882568;297.5768737792969;2.5979056358337402;;0.5498046875;23089531;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;12732.6015625;368.6817321777344;12511.041015625;16.762401580810547;150.02154541015625;0.21417085826396942;;0.9892578125;23084224;m2;196107;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12412.5732421875;-68.27981567382812;12230.4375;0;139.01016235351562;0;;1.076171875;23096922;m2;196359;0;
