ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14379.880859375;355.1542053222656;12256.2138671875;4.535648822784424;56;3.713740825653076;;1.119140625;23086809;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14723.8828125;370.8330993652344;11805.662109375;4.535649299621582;21;3.7137413024902344;;1.119140625;23086656;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14589.3515625;350.3758850097656;11973.943359375;10.76788330078125;45;9.59440803527832;;1;23088019;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14877.134765625;352.4783020019531;12166.8994140625;-16.425270080566406;142.00003051757812;-12.476327896118164;;0.9599609375;23088027;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14319.5810546875;352.7495422363281;12348.208984375;3.126918077468872;239.00001525878906;17.38101577758789;;1;23090558;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14702.841796875;346.68731689453125;11994.3203125;4.535648822784424;253.49996948242188;3.713740825653076;;1.119140625;23083536;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14481.9912109375;354.3397521972656;12309.775390625;10.767882347106934;207.49996948242188;9.59440803527832;;1;23096012;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14621.7236328125;355.92657470703125;11846.43359375;3.1269173622131348;204.00001525878906;17.381017684936523;;1;23088015;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14706.0830078125;353.7706604003906;11999.638671875;7.944975852966309;236.99996948242188;-2.150768995285034;;1;23088020;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14378.3896484375;361.06243896484375;12250.16796875;7.944976806640625;39.5;-2.150768995285034;;1;23089624;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14728.279296875;351.6538391113281;11885.083984375;15.436802864074707;316;-6.241344451904297;;0.859375;23086658;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14965.7177734375;403.09173583984375;12276.18359375;-11.906463623046875;82;-1.8940255641937256;;1.08984375;23095664;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14732.6865234375;350.45269775390625;11888.451171875;3.1269171237945557;76.5;17.381017684936523;;1;23088016;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14597.8671875;339.7752990722656;11979.53125;-12.274131774902344;56.5;3.057131767272949;;0.859375;23083535;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14776.8046875;356.1739807128906;11908.10546875;10.76788330078125;172.5;9.594408988952637;;1;23088017;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14322.7734375;353.60260009765625;12352.7451171875;15.43680191040039;118.5;-6.241343021392822;;0.859375;23090569;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14507.341796875;352.6936340332031;12188.916015625;4.535647869110107;272.5;3.713740348815918;;1.119140625;23096026;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14475.5498046875;344.8559875488281;12301.8857421875;-12.27413272857666;219;3.057131052017212;;0.859375;23096069;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14512.13671875;358.7870178222656;12192.888671875;7.944976806640625;256;-2.1507694721221924;;1;23088026;m2;196105;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_hat.obj;14765.384765625;198.5579376220703;12159.091796875;0;260;0;;1.419921875;23086807;m2;195675;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_med_withchop.obj;14928.7373046875;280.1485290527344;12235.58984375;-15.510540008544922;271;-0.3838833272457123;;2.9697265625;23096144;m2;243755;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14726.1298828125;379.0310974121094;11799.8544921875;7.944975852966309;4.5;-2.150768995285034;;1;23088014;m2;196105;0;
