ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_scourge_04.obj;13235.125;328.81927490234375;12318.5556640625;-5.739031791687012;126.24738311767578;3.4328763484954834;;4.0693359375;23086593;m2;196110;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_med_tall_withchop.obj;13433.2529296875;139.8645477294922;11794.427734375;-9.338926315307617;218.00001525878906;0.186154305934906;;2.0791015625;23083559;m2;243753;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_scourge_04.obj;13266.6298828125;335.8023681640625;12161.017578125;-7.404447555541992;29.06048583984375;-8.550077438354492;;2.7392578125;23088534;m2;196110;0;
..\..\world\expansion02\doodads\howlingfjord\fog\hfjord_fog_01.obj;13305.5615234375;332.0868225097656;12354.578125;0;46.5;0;;1.119140625;23094081;m2;195956;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13929.11328125;357.05694580078125;12177.6748046875;-11.625142097473145;52.5;15.473472595214844;;1;23086766;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13973.2880859375;352.9867248535156;12319.69140625;-11.625142097473145;28;15.473472595214844;;1;23090557;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13615.8251953125;356.0318603515625;11893.623046875;10.76788330078125;124;9.594408988952637;;1;23085396;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13421.8818359375;370.9620361328125;12352.4775390625;10.767882347106934;206.5;9.594408988952637;;1;23091988;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13413.802734375;358.39404296875;12234;-11.625143051147461;292.5;15.47347640991211;;1;23092149;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_scourge_04.obj;13357.365234375;336.67535400390625;12232.9072265625;5.787274360656738;265.5;5.259809970855713;;2.7392578125;23094103;m2;196110;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13522.783203125;359.1413269042969;12043.955078125;3.85709547996521;16.5;4.046342849731445;;1.05859375;23099840;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13325.99609375;356.9665832519531;12090.9560546875;-5.624841690063477;308.5;3.1032543182373047;;1;23089530;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13523.3251953125;356.8780517578125;11863.4697265625;10.767882347106934;42.5;9.594408988952637;;0.9091796875;23094373;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13760.46484375;364.9501037597656;11689.267578125;10.76788330078125;87.5;9.594408988952637;;1;23085244;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13700.5673828125;356.173095703125;11717.4140625;10.767882347106934;274.5;9.594409942626953;;1;23085355;m2;196105;0;
..\..\world\expansion02\doodads\howlingfjord\fog\hfjord_fog_01.obj;13318.2724609375;324.6812438964844;12198.1982421875;0;8.5;0;;1.1484375;23094080;m2;195956;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_scourge_04.obj;13353.982421875;341.0707092285156;12236.73046875;-25.91167449951172;290.50238037109375;22.79558563232422;;2.1494140625;23094105;m2;196110;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13797.8369140625;359.3225402832031;11787.576171875;0;323.0000305175781;0;;0.9384765625;23099815;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13647.228515625;357.8060607910156;11802.6025390625;0;276.0000305175781;0;;1.119140625;23087219;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13496.4482421875;359.02410888671875;11955.759765625;-11.625142097473145;200.00003051757812;15.473472595214844;;0.8984375;23085399;m2;196105;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_med_tall_withchop.obj;13394.8349609375;-5.9182610511779785;11774.7607421875;-7.71516227722168;241.50003051757812;0.3855475187301636;;1.4892578125;23096064;m2;243753;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13868.00390625;370.08294677734375;11739.640625;-11.625143051147461;173.5;15.473472595214844;;0.859375;23086764;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13529.76953125;359.5213317871094;12036.9404296875;10.767884254455566;202.99998474121094;9.594408988952637;;0.8486328125;23085403;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13749.296875;363.8866882324219;11683.01953125;0;327.0000305175781;0;;0.859375;23096686;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13488.7607421875;352.3890686035156;12285.787109375;0;82;0;;1;23091934;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13766.56640625;358.57562255859375;11810.76171875;0;238.5;0;;0.8486328125;23087221;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13712.4140625;356.6517028808594;11722.25390625;0;154;0;;0.859375;23096688;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13544.4404296875;357.7444763183594;12113.419921875;10.767882347106934;140;9.594408988952637;;0.75;23092022;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13433.033203125;360.27337646484375;12034.568359375;0;19.5;0;;0.859375;23099839;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13699.236328125;357.2360534667969;11897.12109375;-11.625142097473145;141;15.473472595214844;;0.7099609375;23085397;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13540.3232421875;358.06964111328125;12113.4482421875;0;19.5;0;;0.83984375;23099842;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_scourge_04.obj;13264.91015625;337.2326965332031;12153.68359375;4.803736209869385;87.34432983398438;15.784013748168945;;2.138671875;23088535;m2;196110;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_med_hat.obj;13393.078125;-96.22466278076172;11764.9775390625;8.660141944885254;230.63087463378906;0.47217419743537903;;1.919921875;23095516;m2;195681;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13590.57421875;359.6111145019531;12010.1171875;0;286.0000305175781;0;;0.8291015625;23099838;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_scourge_04.obj;13344.859375;344.0838317871094;12270.2109375;-5.191284656524658;271.30023193359375;-3.3840036392211914;;1.9296875;23091966;m2;196110;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13531.2958984375;359.1336364746094;12046.4873046875;0;82.5;0;;0.8193359375;23099841;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13605.0673828125;356.9705505371094;11895.8544921875;0;3.500030517578125;0;;0.859375;23099832;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_scourge_04.obj;13347.9833984375;345.4735412597656;12266.91796875;-7.68474006652832;193.13267517089844;-19.6259822845459;;1.6591796875;23091967;m2;196110;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_scourge_04.obj;13292.265625;348.4419250488281;12296.390625;-6.988022327423096;315.6174621582031;-7.802711009979248;;1.5791015625;23086277;m2;196110;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13635.640625;352.7691955566406;12185.6650390625;16.54473114013672;296.194580078125;-1.1565121412277222;;0.5791015625;23099844;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13625.2021484375;353.9836120605469;11976.740234375;1.6171733140945435;131.5;5.764242172241211;;0.6484375;23085402;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13640.716796875;365.4587707519531;12071.1484375;-11.625142097473145;267;15.473472595214844;;0.619140625;23092021;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13480.9892578125;356.9524841308594;11977.8359375;-11.625143051147461;291.5;15.47347640991211;;0.5791015625;23085401;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13771.6708984375;356.32952880859375;11885.62890625;-11.625142097473145;209.9999542236328;15.473472595214844;;0.509765625;23085398;m2;196105;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_low_ripples.obj;13341.365234375;-69.06871032714844;11732.591796875;0;235.89968872070312;0;;3.0185546875;23085343;m2;195679;0;
..\..\world\kalimdor\azshara\passivedoodads\dragonstatues\azharadragonstatue_02.obj;13719.3115234375;394.0998840332031;12031.013671875;0;326;0;;0.44921875;23094393;m2;201300;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_med_tall_withchop.obj;13340.6123046875;-86.19364929199219;11730.626953125;-22.947078704833984;222.99998474121094;6.209028720855713;;0.8798828125;23096817;m2;243753;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_hat.obj;13465.330078125;274.5746154785156;11833.623046875;2.4609110355377197;214.49998474121094;-4.72799015045166;;0.7392578125;23099462;m2;195675;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rockd_dark.obj;13478.6962890625;340.839111328125;11844.0400390625;14.308764457702637;281.6231994628906;18.393550872802734;;6.765625;23083034;m2;243854;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13398.578125;355.9263610839844;12014.935546875;2.5245096683502197;9.5;-4.147985458374023;;0.4892578125;23099836;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_scourge_04.obj;13358.02734375;345.51904296875;12228.4453125;-8.93493366241455;321.58721923828125;27.086238861083984;;0.8798828125;23094104;m2;196110;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13655.068359375;372.2889099121094;12110.6025390625;22.15736198425293;280;4.929558277130127;;0.3798828125;23099843;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_scourge_04.obj;13324.7490234375;351.7749328613281;12096.3447265625;-3.309002161026001;63.5;12.02283000946045;;0.9296875;23088533;m2;196110;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13696.7177734375;359.7333068847656;11897.296875;-3.662689447402954;61.499969482421875;25.722883224487305;;0.7685546875;23085660;m2;196107;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13686.37109375;359.57733154296875;11957.5625;0;359.49993896484375;0;;0.5;23099834;m2;196104;0;
..\..\world\expansion02\doodads\dragonblight\dragonblight_icecliff_04.obj;13687.3857421875;312.5578918457031;12304.84375;0.5436224937438965;72.50003051757812;-1.473131775856018;;0.5791015625;23091972;m2;194608;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13331.8134765625;387.3275451660156;12043.759765625;-7.609912395477295;294;-9.518548965454102;;0.3798828125;23089529;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13773.287109375;359.1568908691406;11885.009765625;1.4121685028076172;25.5;25.83673095703125;;0.7685546875;23085625;m2;196107;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13582.0712890625;355.3783264160156;11963.9873046875;5.141665935516357;256;-0.8321067094802856;;0.3798828125;23099833;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13636.6640625;358.9005432128906;12184.5087890625;13.38292121887207;341.4999694824219;14.402613639831543;;0.7685546875;23086738;m2;196107;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13622.0126953125;355.61578369140625;11979.416015625;-0.6441200375556946;73.5;14.498468399047852;;0.7998046875;23096086;m2;196107;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13687.1494140625;365.4706115722656;11953.58984375;26.340417861938477;250.5;8.992685317993164;;0.2998046875;23099835;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13380.57421875;360.86376953125;12023.49609375;0;119.5;0;;0.7890625;23096087;m2;196107;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13600.9892578125;356.2152404785156;11942.498046875;8.736059188842773;179;2.763662338256836;;0.388671875;23085400;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13863.6708984375;371.8963928222656;11742.01171875;0.39562755823135376;17.500030517578125;11.53662109375;;0.7685546875;23094585;m2;196107;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13330.7080078125;356.4625244140625;12088.4013671875;-11.32296371459961;181.99998474121094;14.343826293945312;;0.7685546875;23099776;m2;196107;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13582.072265625;357.8443603515625;12001.671875;-6.15528678894043;137;-9.623514175415039;;0.2998046875;23099837;m2;196104;0;
..\..\world\expansion02\doodads\generic\titan\ti_roadcolumn01.obj;13632.87890625;353.41925048828125;12137.400390625;8.135886192321777;353.9999694824219;-25.950000762939453;;0.9091796875;23092970;m2;195230;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13419.0361328125;358.27337646484375;12232.84375;2.190016746520996;166;11.809062957763672;;0.7685546875;23086739;m2;196107;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13643.806640625;370.59405517578125;12075.90625;-5.1296916007995605;98.00003051757812;7.327099323272705;;0.7685546875;23086736;m2;196107;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13501.3544921875;359.2994689941406;11967.8076171875;0;101.00006103515625;0;;0.7685546875;23085661;m2;196107;0;
..\..\world\expansion02\doodads\generic\titan\ti_roadcolumn01.obj;13622.142578125;354.44097900390625;12165.3837890625;-87.291015625;359;40.20558166503906;;0.9091796875;23092971;m2;195230;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13495.697265625;352.4286193847656;12280.2666015625;0;138;0;;0.2998046875;23083121;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13558.951171875;358.2093811035156;11924.578125;0;175;0;;0.7685546875;23085626;m2;196107;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13641.833984375;358.15899658203125;11809.63671875;0;332;0;;0.2998046875;23087220;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13764.716796875;359.3172912597656;11813.91796875;0;294.5000305175781;0;;0.2998046875;23087222;m2;196104;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;13334.853515625;-58.52851867675781;11744.314453125;0.035752590745687485;178.03857421875;-8.058652877807617;;0.6591796875;23085404;m2;196359;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13800.8994140625;358.1168518066406;11794.8076171875;0;19.000030517578125;0;;0.2998046875;23087218;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13636.4453125;376.9615783691406;12186.0576171875;-2.2019922733306885;96.99996948242188;-17.48019790649414;;0.2998046875;23099845;m2;196104;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rockc_dark.obj;13466.2001953125;340.9447326660156;11833.015625;13.067509651184082;283.0110778808594;18.427528381347656;;5.5029296875;23092983;m2;243853;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13535.466796875;354.8753967285156;12121.447265625;-0.008365274406969547;49;3.4999709129333496;;0.5986328125;23086737;m2;196107;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rockc_dark.obj;13393.453125;-11.908947944641113;11774.140625;-4.174398899078369;148.01104736328125;-13.587638854980469;;5.623046875;23092982;m2;243853;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13426.8505859375;359.3329162597656;12043.8916015625;0;49;0;;0.5986328125;23086735;m2;196107;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rocka_dark.obj;13337.68359375;-77.78546905517578;11736.8125;3.121359348297119;231.47885131835938;7.00950813293457;;2.9111328125;23092160;m2;243850;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rocka_dark.obj;13357.2099609375;-61.96874237060547;11739.951171875;-3.2596142292022705;248.97882080078125;4.0883989334106445;;2.9111328125;23091587;m2;243850;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rocka_dark.obj;13357.1416015625;-75.29594421386719;11728.212890625;26.80921173095703;235.9788818359375;-8.717207908630371;;2.6015625;23085644;m2;243850;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rocka_dark.obj;13348.486328125;-77.565673828125;11736.4775390625;-1.4123982191085815;240.97882080078125;5.2135725021362305;;2.9111328125;23092159;m2;243850;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rockd_dark.obj;13453.1728515625;346.22320556640625;11846.0234375;-1.908235788345337;11.623199462890625;-7.98961067199707;;4.3154296875;23083033;m2;243854;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rocka_dark.obj;13345.6357421875;-82.55668640136719;11730.984375;13.90534496307373;273.47882080078125;10.550444602966309;;2.541015625;23085645;m2;243850;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rockd_dark.obj;13450.9130859375;342.0531311035156;11837.8310546875;14.325837135314941;288.1231689453125;53.55248260498047;;3.3447265625;23083032;m2;243854;0;
..\..\world\expansion02\doodads\dragonblight\dragonblight_shoreline_ice_01.obj;13862.4521484375;349.8129577636719;12098.666015625;0;157.5;0;;3.2197265625;23092762;m2;194646;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rockd_dark.obj;13416.5830078125;139.4765167236328;11793.234375;-18.56870460510254;137.1221923828125;-51.291297912597656;;3.1123046875;23083029;m2;243854;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13720.166015625;354.9939270019531;11731.9296875;0;183.49998474121094;0;;0.5986328125;23085210;m2;196107;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13546.2568359375;355.4752502441406;11860.3212890625;0;176.5;0;;0.5986328125;23085659;m2;196107;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_med_chop.obj;13428.46484375;164.39971923828125;11799.6171875;-8.301412582397461;230.50001525878906;1.8267035484313965;;1.2197265625;23083562;m2;243747;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rockd_dark.obj;13423.8583984375;139.46788024902344;11780.6328125;11.475831031799316;162.1221923828125;-35.9774055480957;;3.01171875;23083028;m2;243854;0;
..\..\world\expansion02\doodads\dragonblight\dragonblight_shoreline_ice_01.obj;13565.0322265625;351.62982177734375;12209.900390625;0;58;0;;2.888671875;23092193;m2;194646;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13399.9794921875;358.8111572265625;12010.60546875;10.487588882446289;119.99996948242188;4.528772354125977;;0.419921875;23096089;m2;196107;0;
..\..\world\expansion02\doodads\dragonblight\dragonblight_shoreline_ice_01.obj;13848.951171875;349.6459045410156;12131.7578125;0;242.00003051757812;0;;2.888671875;23092764;m2;194646;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rockd_dark.obj;13463.783203125;342.2392272949219;11826.544921875;35.20212936401367;303.1231384277344;42.9742546081543;;2.775390625;23083031;m2;243854;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_med_chop.obj;13398.10546875;30.137420654296875;11775.89453125;-7.5724968910217285;242.00003051757812;-0.34669601917266846;;1.1484375;23083561;m2;243747;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;13362.10546875;-48.510345458984375;11721.232421875;0.29747965931892395;356.0386047363281;5.056352138519287;;0.4697265625;23085224;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;13331.6259765625;-57.75326919555664;11744.953125;0.4585954546928406;333.05126953125;3.608717679977417;;0.453125;23096372;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarbroadleaf_bush02.obj;13411.2421875;141.9892120361328;11802.2216796875;15.788480758666992;241.3385009765625;-5.2097296714782715;;2.498046875;23096063;m2;196332;0;
..\..\world\expansion02\doodads\dragonblight\dragonblight_shoreline_ice_01.obj;13446.3603515625;351.6933898925781;12177.60546875;0;347.0000305175781;0;;2.7197265625;23092187;m2;194646;0;
..\..\world\azeroth\burningsteppes\passivedoodads\smoke\ashtreesmoke01.obj;13819.8701171875;359.8124084472656;11954.5390625;0;32.5;0;;1.30859375;23089636;m2;189233;0;
..\..\world\azeroth\burningsteppes\passivedoodads\smoke\ashtreesmoke01.obj;13842.205078125;357.30767822265625;11953.4560546875;0;35;0;;1.30859375;23089637;m2;189233;0;
..\..\world\azeroth\burningsteppes\passivedoodads\smoke\ashtreesmoke01.obj;13835.619140625;357.9097900390625;11979.494140625;0;8.5;0;;1.30859375;23089638;m2;189233;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13584.1181640625;358.7703552246094;11964.7373046875;-3.940173864364624;341.5;18.56108283996582;;0.369140625;23085627;m2;196107;0;
..\..\world\expansion02\doodads\dragonblight\dragonblight_shoreline_ice_01.obj;13861.26953125;349.7667541503906;12063.568359375;0;326.5;0;;2.3486328125;23092088;m2;194646;0;
..\..\world\expansion02\doodads\lakewintergrasp\bushes\wintergrasp_bush_03.obj;13515.52734375;359.8478088378906;11873.5810546875;-10.350713729858398;119.49996948242188;7.575878620147705;;3.169921875;23083812;m2;196091;0;
