ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion02\doodads\lakewintergrasp\waterfalls\wintergraspwaterfall-01.obj;12716.337890625;-51.95903396606445;12292.912109375;0;0.5;0;;1;23084207;m2;196112;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree03.obj;12743.373046875;-88.49452209472656;11889.146484375;1.7095340490341187;331.6130065917969;-1.7095342874526978;;0.7724609375;23097612;m2;196342;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree03.obj;12847.15625;-90.09278106689453;11810.5185546875;0;342.47052001953125;0;;0.83984375;23086397;m2;196342;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree03.obj;12561.0478515625;-90.23278045654297;11921.7978515625;1.7060390710830688;193.45375061035156;1.7060391902923584;;0.654296875;23097613;m2;196342;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree03.obj;12777.0791015625;-47.79697799682617;12237.8046875;1.7060390710830688;208.05128479003906;-1.7060390710830688;;0.5537109375;23097615;m2;196342;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree01.obj;12873.193359375;-83.42332458496094;11940.1640625;0;152.3394775390625;0;;1.4697265625;23098074;m2;196340;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree03.obj;12827.048828125;-39.01882553100586;12210.796875;-1.707815408706665;199.20069885253906;1.7078156471252441;;0.48046875;23086472;m2;196342;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree03.obj;12646.85546875;-62.05194854736328;12159.77734375;0;3.18914794921875;0;;0.556640625;23097614;m2;196342;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree01.obj;12755.7841796875;-51.838623046875;12225.3212890625;4.468153476715088;252.93394470214844;-8.683576583862305;;1.232421875;23093513;m2;196340;0;
..\..\world\expansion02\doodads\generic\titan\ti_weathergenerator.obj;12470.328125;159.1905059814453;12082.8203125;0;348.0000305175781;0;;0.7392578125;23097274;m2;243725;0;
