ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree_scourge_01.obj;13381.693359375;-9.254685401916504;11224.83984375;2.148076057434082;329.5835876464844;5.9447808265686035;;1.3466796875;23094681;m2;196343;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree_scourge_01.obj;13404.125;-26.443538665771484;11330.091796875;-2.1332364082336426;77.35275268554688;4.130166530609131;;1.357421875;23094522;m2;196343;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13760.46484375;364.9501037597656;11689.267578125;10.76788330078125;87.5;9.594408988952637;;1;23085244;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13700.5673828125;356.173095703125;11717.4140625;10.767882347106934;274.5;9.594409942626953;;1;23085355;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13797.8369140625;359.3225402832031;11787.576171875;0;323.0000305175781;0;;0.9384765625;23099815;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13647.228515625;357.8060607910156;11802.6025390625;0;276.0000305175781;0;;1.119140625;23087219;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;13868.00390625;370.08294677734375;11739.640625;-11.625143051147461;173.5;15.473472595214844;;0.859375;23086764;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13749.296875;363.8866882324219;11683.01953125;0;327.0000305175781;0;;0.859375;23096686;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13766.56640625;358.57562255859375;11810.76171875;0;238.5;0;;0.8486328125;23087221;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13712.4140625;356.6517028808594;11722.25390625;0;154;0;;0.859375;23096688;m2;196104;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree_scourge_01.obj;13498.951171875;5.797601222991943;11214.349609375;3.6090610027313232;253.08370971679688;-5.654635429382324;;1.0068359375;23094682;m2;196343;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree_scourge_01.obj;13460.732421875;-13.689531326293945;11294.1513671875;0;107.44512939453125;0;;1.03125;23094521;m2;196343;0;
..\..\world\expansion02\doodads\generic\titan\ti_weathergenerator_broken.obj;13399.1591796875;-35.04798126220703;11449.365234375;3.18066143989563;336;-80.58457946777344;;1;23099144;m2;243726;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13867.3349609375;385.2665100097656;11667.0654296875;0;258;0;;0.869140625;23093137;m2;196104;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree_scourge_01.obj;13323.33203125;-46.955848693847656;11541.40234375;15.73118782043457;352.95831298828125;5.26003885269165;;0.9267578125;23096477;m2;196343;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_med_hat.obj;13393.078125;-96.22466278076172;11764.9775390625;8.660141944885254;230.63087463378906;0.47217419743537903;;1.919921875;23095516;m2;195681;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_02.obj;13408.6123046875;-19.43222999572754;11315.8935546875;2.636866807937622;57.74322509765625;-6.18129825592041;;2.666015625;23094422;m2;196365;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_low_ripples.obj;13341.365234375;-69.06871032714844;11732.591796875;0;235.89968872070312;0;;3.0185546875;23085343;m2;195679;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_med_tall_withchop.obj;13340.6123046875;-86.19364929199219;11730.626953125;-22.947078704833984;222.99998474121094;6.209028720855713;;0.8798828125;23096817;m2;243753;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_02.obj;13482.6748046875;-15.237099647521973;11337.388671875;11.235816955566406;40.650390625;-3.317655324935913;;1.8359375;23085393;m2;196365;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_02.obj;13334.3984375;-16.787063598632812;11212.169921875;12.455015182495117;311;-4.015288829803467;;1.7685546875;23095705;m2;196365;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_01.obj;13403.025390625;-16.668163299560547;11316.142578125;-17.06537628173828;43.38922119140625;-4.506714820861816;;1.560546875;23093011;m2;196364;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_05.obj;13863.6708984375;371.8963928222656;11742.01171875;0.39562755823135376;17.500030517578125;11.53662109375;;0.7685546875;23094585;m2;196107;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_02.obj;13532.4921875;-1.229990005493164;11298.748046875;-1.14391028881073;199.24497985839844;-14.728912353515625;;1.65625;23094421;m2;196365;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_02.obj;13490.0625;4.860279083251953;11222.552734375;-2.6362946033477783;256.7466735839844;-22.566749572753906;;1.576171875;23094417;m2;196365;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_02.obj;13314.3837890625;-36.3400764465332;11284.349609375;-13.304482460021973;118.5;1.7293013334274292;;1.5498046875;23083322;m2;196365;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;13861.77734375;387.0414123535156;11671.42578125;8.884571075439453;341.5;-6.78708553314209;;0.2998046875;23096687;m2;196104;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_01.obj;13488.404296875;5.173350811004639;11218.857421875;2.760509490966797;225.63571166992188;-18.010238647460938;;1.3330078125;23093007;m2;196364;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_01.obj;13452.4326171875;-18.52166748046875;11348.54296875;7.375973224639893;328.8664245605469;8.142019271850586;;1.3916015625;23092976;m2;196364;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;13334.853515625;-58.52851867675781;11744.314453125;0.035752590745687485;178.03857421875;-8.058652877807617;;0.6591796875;23085404;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_02.obj;13512.4794921875;-8.842299461364746;11238.5087890625;0;219.16122436523438;0;;1.4892578125;23094419;m2;196365;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_01.obj;13486.9052734375;-13.656339645385742;11339.857421875;-15.223258972167969;226.505859375;-3.674436092376709;;1.2841796875;23092978;m2;196364;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rocka_dark.obj;13337.68359375;-77.78546905517578;11736.8125;3.121359348297119;231.47885131835938;7.00950813293457;;2.9111328125;23092160;m2;243850;0;
