ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14877.134765625;352.4783020019531;12166.8994140625;-16.425270080566406;142.00003051757812;-12.476327896118164;;0.9599609375;23088027;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14965.7177734375;403.09173583984375;12276.18359375;-11.906463623046875;82;-1.8940255641937256;;1.08984375;23095664;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;15123.208984375;430.0990295410156;12143.494140625;10.767884254455566;350.5;9.594408988952637;;1;23093461;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;15152.43359375;444.573486328125;12278.9794921875;-18.723861694335938;95.5;-7.683995246887207;;0.869140625;23095665;m2;196105;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_med_withchop.obj;14928.7373046875;280.1485290527344;12235.58984375;-15.510540008544922;271;-0.3838833272457123;;2.9697265625;23096144;m2;243755;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_ripples.obj;14960.427734375;351.137939453125;12236.140625;0;278;0;;1;23095657;m2;195676;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_hat.obj;14974.8603515625;282.561279296875;12235.068359375;0;264;0;;1.30859375;23094035;m2;195675;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;15123.6142578125;420.0174255371094;12153.57421875;-12.274131774902344;357.5;3.057130813598633;;0.859375;23093080;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14903.888671875;350.1748352050781;12210.404296875;19.701499938964844;327.4999694824219;-3.4707493782043457;;0.669921875;23087214;m2;196104;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_hat.obj;14974.8642578125;282.6863708496094;12244.380859375;0;266.0000305175781;0;;1.30859375;23094036;m2;195675;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_high_hat.obj;14974.6484375;282.523193359375;12220.25;0;268.5;0;;1.30859375;23094034;m2;195675;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14960.5546875;418.2693176269531;12270.033203125;35.573856353759766;235.49996948242188;-0.7462202310562134;;0.55859375;23094650;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14911.1455078125;391.6337585449219;11940.0341796875;-4.413837909698486;201.49998474121094;-8.704660415649414;;0.7197265625;23088018;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;14941.8447265625;436.2447814941406;12088.65625;42.07349395751953;213.50001525878906;-9.475807189941406;;0.55859375;23093079;m2;196104;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_03.obj;14944.3134765625;438.5458068847656;12090.349609375;-4.4138383865356445;221.00001525878906;-8.704660415649414;;0.6298828125;23095349;m2;196105;0;
..\..\world\expansion02\doodads\lakewintergrasp\trees\wintergrasp_tree_02.obj;15148.5185546875;442.85797119140625;12274.056640625;19.31629753112793;235.49996948242188;-3.291069269180298;;0.529296875;23094258;m2;196104;0;
