ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\expansion02\doodads\generic\oracle\o_crystal_02.obj;0.40953773260116577;0.7072515487670898;4.334108352661133;0.15643450617790222;0;0;-0.9876883029937744;1.71999990940094;Set_A;195051
..\..\..\..\expansion02\doodads\generic\oracle\o_hanger_bones.obj;3.4572806358337402;3.121314287185669;4.48757791519165;0.8833605647087097;0;0;0.4686940610408783;0.9366989731788635;Set_A;195059
..\..\..\..\expansion02\doodads\generic\oracle\o_hanger_coconuts.obj;-4.61303186416626;-0.742835283279419;4.383485794067383;-0.35836806893348694;0;0;-0.9335803985595703;1;Set_A;195060
..\..\..\..\expansion02\doodads\generic\oracle\o_hanger_crystal01.obj;0.04886065796017647;5.689022541046143;2.8238613605499268;0.04361945018172264;0;0;-0.9990482330322266;0.5199999809265137;Set_A;195061
..\..\..\..\expansion02\doodads\generic\oracle\o_hanger_crystal01.obj;-0.14124362170696259;-6.00455379486084;5.07511568069458;-0.2206975221633911;0;0;-0.9753422737121582;1;Set_A;195061
..\..\..\..\expansion02\doodads\generic\oracle\o_lampwall_01.obj;1.3713432550430298;0.8552550077438354;5.730992794036865;0.8870108127593994;0;0;0.4617486596107483;1;Set_A;195066
..\..\..\..\expansion02\doodads\generic\oracle\o_lampwall_01.obj;-1.555306077003479;-3.1547274589538574;5.440926551818848;0.2672383487224579;0;0;-0.9636304974555969;0.9999998807907104;Set_A;195066
..\..\..\..\expansion02\doodads\generic\oracle\o_lampwall_01.obj;1.110492467880249;-2.641706705093384;5.33853006362915;0.9713420271873474;0;0;-0.23768596351146698;0.9999999403953552;Set_A;195066
..\..\..\..\expansion02\doodads\scholazar\trees\sholazar_fruit01.obj;0.8574544191360474;-2.4594149589538574;4.472278118133545;-0.04004102945327759;0.6040078997612;0.10401959717273712;-0.789145827293396;0.7018460631370544;Set_A;196317
..\..\..\..\expansion02\doodads\scholazar\trees\sholazar_fruit01.obj;0.04321829602122307;-1.5648839473724365;4.243124961853027;0.9649651050567627;0;0;0.26237818598747253;0.6116579174995422;Set_A;196317
