ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\generic\undead\passivedoodads\undercitytorches\undead_torch02.obj;17.21709632873535;-42.405540466308594;29.26363182067871;0.26303157210350037;0;0;-0.9647872447967529;2.057554006576538;Set_$DefaultGlobal;200789
..\..\..\generic\undead\passivedoodads\undercitytorches\undead_torch02.obj;-17.8109188079834;-42.15958023071289;29.26363182067871;-0.1261986345052719;0;0;-0.9920049905776978;2.057554006576538;Set_$DefaultGlobal;200789
..\..\..\generic\undead\passivedoodads\undercitytorches\undead_torch02.obj;-42.40554428100586;-17.217111587524414;29.26363182067871;-0.49621617794036865;0;0;-0.8681989908218384;2.057554006576538;Set_$DefaultGlobal;200789
..\..\..\generic\undead\passivedoodads\undercitytorches\undead_torch02.obj;-42.159584045410156;17.8109073638916;29.26363182067871;0.7906893491744995;0;0;0.6122175455093384;2.057554006576538;Set_$DefaultGlobal;200789
..\..\..\generic\undead\passivedoodads\undercitytorches\undead_torch02.obj;-17.217111587524414;42.40553283691406;29.26363182067871;0.9647871851921082;0;0;0.26303166151046753;2.057554006576538;Set_$DefaultGlobal;200789
..\..\..\generic\undead\passivedoodads\undercitytorches\undead_torch02.obj;17.8109073638916;42.159568786621094;29.26363182067871;0.9920049905776978;0;0;-0.12619847059249878;2.057554006576538;Set_$DefaultGlobal;200789
..\..\..\generic\undead\passivedoodads\undercitytorches\undead_torch02.obj;42.40553665161133;17.217098236083984;29.26363182067871;0.8681991100311279;0;0;-0.4962159991264343;2.057554006576538;Set_$DefaultGlobal;200789
..\..\..\generic\undead\passivedoodads\undercitytorches\undead_torch02.obj;42.15957260131836;-17.810922622680664;29.26363182067871;0.6122177839279175;0;0;-0.7906891703605652;2.057554006576538;Set_$DefaultGlobal;200789
..\..\..\lordaeron\stratholme\passivedoodads\fx\nox_portal_bottom.obj;0.05019015818834305;0.14385901391506195;59.10538101196289;1;0;0;0;0.7499998807907104;Set_$DefaultGlobal;204040
..\..\..\..\creature\questobjects\creature_scourgecrystal02.obj;-18.507164001464844;7.883673191070557;66.28286743164062;0.8433912992477417;0;0;0.5372998118400574;1.5197354555130005;Set_$DefaultGlobal;125453
..\..\..\..\creature\questobjects\creature_scourgecrystal02.obj;-7.527125835418701;18.6761531829834;66.28286743164062;0.9848077893257141;0;0;0.17364813387393951;1.5197356939315796;Set_$DefaultGlobal;125453
..\..\..\..\creature\questobjects\creature_scourgecrystal02.obj;7.8683624267578125;18.54353141784668;66.28286743164062;0.9762960076332092;0;0;-0.21643957495689392;1.5197358131408691;Set_$DefaultGlobal;125453
..\..\..\..\creature\questobjects\creature_scourgecrystal02.obj;18.660839080810547;7.56350040435791;66.28286743164062;0.8191519975662231;0;0;-0.5735765099525452;1.5197356939315796;Set_$DefaultGlobal;125453
..\..\..\..\creature\questobjects\creature_scourgecrystal02.obj;18.52821922302246;-7.831989765167236;66.28286743164062;0.5372995734214783;0;0;-0.8433914184570312;1.5197356939315796;Set_$DefaultGlobal;125453
..\..\..\..\creature\questobjects\creature_scourgecrystal02.obj;7.548187255859375;-18.624467849731445;66.28286743164062;0.1736481785774231;0;0;-0.9848077297210693;1.5197358131408691;Set_$DefaultGlobal;125453
..\..\..\..\creature\questobjects\creature_scourgecrystal02.obj;-7.8473029136657715;-18.49184799194336;66.28286743164062;-0.2164396047592163;0;0;-0.9762960076332092;1.51973557472229;Set_$DefaultGlobal;125453
..\..\..\..\creature\questobjects\creature_scourgecrystal02.obj;-18.639781951904297;-7.51181697845459;66.28286743164062;0.5735762715339661;0;0;0.8191521763801575;1.5197356939315796;Set_$DefaultGlobal;125453
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;46.82350540161133;65.81192779541016;101.35955047607422;1;0;0;2.46918631319204e-7;0.6549503207206726;Set_$DefaultGlobal;200795
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;-46.285484313964844;65.81192779541016;101.35955047607422;1;0;0;2.46918631319204e-7;0.6549503207206726;Set_$DefaultGlobal;200795
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;0.17070551216602325;75.96581268310547;98.10506439208984;1;0;0;2.46918631319204e-7;0.6549503207206726;Set_$DefaultGlobal;200795
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;25.33062744140625;58.47003936767578;105.521728515625;1;0;0;2.4691865974091343e-7;0.75;Set_$DefaultGlobal;200795
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;0.18490634858608246;62.4922981262207;105.521728515625;1;0;0;2.4691865974091343e-7;0.75;Set_$DefaultGlobal;200795
..\..\..\generic\undead\passivedoodads\undercitychandeliers\undeadchandelier02.obj;101.51419067382812;-0.02069297432899475;102.81056213378906;1;0;0;-1.6858737694747106e-7;0.6549503207206726;Set_$DefaultGlobal;200791
..\..\..\generic\undead\passivedoodads\undercitychandeliers\undeadchandelier02.obj;-101.761474609375;0.31999343633651733;98.4073257446289;-9.308948989428245e-8;0;0;-1;0.6549503207206726;Set_$DefaultGlobal;200791
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;79.0398178100586;0.03147522732615471;102.17288208007812;0.7071069478988647;0;0;-0.7071065902709961;0.6549503207206726;Set_$DefaultGlobal;200795
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;65.71478271484375;46.4876594543457;101.35955047607422;0.7071069478988647;0;0;-0.7071065902709961;0.6549503207206726;Set_$DefaultGlobal;200795
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;62.39516067504883;0.017280856147408485;105.521728515625;0.7071069478988647;0;0;-0.7071065902709961;0.75;Set_$DefaultGlobal;200795
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;65.71478271484375;-46.6213493347168;101.35955047607422;0.7071069478988647;0;0;-0.7071065902709961;0.6549503207206726;Set_$DefaultGlobal;200795
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;58.37525939941406;-25.51450538635254;105.521728515625;0.7071069478988647;0;0;-0.7071065902709961;0.75;Set_$DefaultGlobal;200795
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;58.07596206665039;25.986177444458008;105.521728515625;0.7071069478988647;0;0;-0.7071065902709961;0.75;Set_$DefaultGlobal;200795
..\..\..\generic\undead\passivedoodads\undercitylanterns\undeadhanginglantern01.obj;25.420740127563477;-58.31399154663086;105.521728515625;1.7142075137144275e-7;0;0;-1;0.75;Set_$DefaultGlobal;200795
