ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\expansion01\doodads\generic\bloodelf\powerorb\bloodelf_powerorb_red.obj;28.354389190673828;27.5060977935791;64.44508361816406;1;0;0;0;2.006200075149536;Set_$DefaultGlobal;192135
..\..\..\..\expansion01\doodads\generic\bloodelf\powerorb\bloodelf_powerorb_red.obj;-26.355226516723633;18.95932960510254;64.44508361816406;1;0;0;0;2.006200075149536;Set_$DefaultGlobal;192135
..\..\..\..\expansion01\doodads\generic\bloodelf\bookshelf\be_bookshelffilled_01.obj;12.06148624420166;9.384479522705078;20.882490158081055;0.028911102563142776;0.6878470778465271;0.034341659396886826;-0.7244662046432495;0.9999999403953552;Set_$DefaultGlobal;191958
..\..\..\..\expansion01\doodads\generic\bloodelf\bookshelf\be_bookshelffilled_01.obj;-1.775835633277893;16.007463455200195;20.956512451171875;0.8640449047088623;-0.12405005842447281;-0.1255398988723755;-0.47146332263946533;0.9999998807907104;Set_$DefaultGlobal;191958
..\..\..\..\expansion01\doodads\generic\bloodelf\chandelier\be_chandelier01.obj;3.282383441925049;10.104552268981934;31.873273849487305;1;0;0;0;1.8030250072479248;Set_$DefaultGlobal;191994
..\..\..\..\expansion01\doodads\generic\bloodelf\rugs\be_rug_largeruined02.obj;3.271815538406372;9.767459869384766;20.830408096313477;1;0;0;0;0.7311812043190002;Set_$DefaultGlobal;192157
..\..\..\..\expansion01\doodads\generic\bloodelf\tables\be_table_small01.obj;9.800911903381348;12.976516723632812;20.83515739440918;0.9879932403564453;0;0;-0.1544969081878662;1.567383885383606;Set_$DefaultGlobal;192245
..\..\..\..\generic\human\passivedoodads\books\booklargeopen02.obj;8.547568321228027;6.974658489227295;20.8469181060791;0.8199053406715393;0;0;-0.57249915599823;1.4999998807907104;Set_$DefaultGlobal;198020
..\..\..\..\generic\human\passivedoodads\books\bookmedium02.obj;6.859581470489502;4.030755519866943;20.964757919311523;-0.363320916891098;0.6066282987594604;-0.36332088708877563;-0.6066283583641052;1.4999992847442627;Set_$DefaultGlobal;198023
..\..\..\..\generic\human\passivedoodads\books\booksmallopen05.obj;3.154099702835083;10.156387329101562;21.71030616760254;0.9836798310279846;-0.028957121074199677;0.17591452598571777;0.0242814552038908;1.6527894735336304;Set_$DefaultGlobal;198044
..\..\..\..\generic\human\passivedoodads\bookstacks\generalbookstackshort01.obj;9.363880157470703;5.83933162689209;21.224332809448242;-0.44593968987464905;0;0;-0.895063042640686;1.1999999284744263;Set_$DefaultGlobal;198055
..\..\..\..\generic\human\passivedoodads\bookstacks\generalbookstackshort01.obj;9.49935245513916;5.671724319458008;20.8107852935791;0.9396132230758667;0;0;0.3422381579875946;1.1999995708465576;Set_$DefaultGlobal;198055
..\..\..\..\generic\human\passivedoodads\bookstacks\generalbookstackshort01.obj;8.934578895568848;4.353407382965088;20.825950622558594;0.9517588019371033;0;0;-0.3068472445011139;1.399999737739563;Set_$DefaultGlobal;198055
..\..\..\..\generic\human\passivedoodads\bookstacks\generalbookstackshort01.obj;8.738037109375;4.461881637573242;21.789627075195312;0.049775250256061554;0;0;-0.998760461807251;1.3999996185302734;Set_$DefaultGlobal;198055
..\..\..\..\generic\human\passivedoodads\bookstacks\generalbookstackshort01.obj;9.08537769317627;4.554710865020752;21.308940887451172;0.9015770554542542;0;0;0.43261852860450745;1.4000000953674316;Set_$DefaultGlobal;198055
..\..\..\..\generic\human\passivedoodads\bookstacks\generalbookstacktall01.obj;8.1429443359375;2.484348773956299;20.813146591186523;0.9650550484657288;0;0;-0.2620472311973572;1.5000001192092896;Set_$DefaultGlobal;198056
..\..\..\..\generic\human\passivedoodads\bottles\greenbottle02.obj;3.963428497314453;8.3939847946167;21.668170928955078;0.714177131652832;0.2985106408596039;-0.5185180902481079;0.363292396068573;1.3700002431869507;Set_$DefaultGlobal;198061
..\..\..\..\generic\human\passivedoodads\bottles\greenbottle02.obj;9.769716262817383;13.037335395812988;22.191011428833008;0.6547125577926636;0;0;0.7558779716491699;1.3700004816055298;Set_$DefaultGlobal;198061
..\..\..\..\generic\human\passivedoodads\bottles\greenbottle02.obj;4.367097854614258;11.676633834838867;20.895801544189453;0.6441943645477295;-0.2915709614753723;0.6441943645477295;0.2915709912776947;1.2568811178207397;Set_$DefaultGlobal;198061
..\..\..\..\generic\human\passivedoodads\bottles\greenbottle02.obj;9.715272903442383;12.85661792755127;22.197345733642578;-0.2965417206287384;0;0;-0.9550198912620544;1.3700002431869507;Set_$DefaultGlobal;198061
..\..\..\..\generic\human\passivedoodads\bottles\greenbottle02.obj;3.9237985610961914;11.711859703063965;20.869661331176758;-0.2447417825460434;0.6634014844894409;-0.2447417974472046;-0.6634014248847961;0.7617459893226624;Set_$DefaultGlobal;198061
..\..\..\..\generic\human\passivedoodads\bottles\greenbottle02.obj;9.938722610473633;13.204153060913086;22.287322998046875;-0.1640872061252594;0.7207013964653015;-0.20125561952590942;-0.6427760720252991;0.8836256265640259;Set_$DefaultGlobal;198061
..\..\..\..\generic\human\passivedoodads\bottles\greenbottle02.obj;9.550641059875488;13.2012357711792;22.19465446472168;-0.34611716866493225;0;0;-0.938191294670105;0.7617460489273071;Set_$DefaultGlobal;198061
..\..\..\..\azeroth\elwynn\passivedoodads\jars\jar02.obj;10.095860481262207;12.991707801818848;22.18954849243164;-0.2965417206287384;0;0;-0.9550198912620544;1.1500003337860107;Set_$DefaultGlobal;189816
..\..\..\..\azeroth\elwynn\passivedoodads\jars\jar03.obj;9.376948356628418;13.030553817749023;22.19916343688965;-0.2965417206287384;0;0;-0.9550198912620544;0.8474578261375427;Set_$DefaultGlobal;189817
..\..\..\..\azeroth\elwynn\passivedoodads\jars\jar03.obj;9.529427528381348;12.535762786865234;22.19916343688965;-0.23768603801727295;0;0;-0.9713420271873474;1.0677967071533203;Set_$DefaultGlobal;189817
..\..\..\..\azeroth\duskwood\passivedoodads\webs\webdangle01.obj;4.548139572143555;0.7407014966011047;26.289358139038086;0.7071067094802856;0;0;-0.7071068286895752;1;Set_$DefaultGlobal;189595
..\..\..\..\azeroth\duskwood\passivedoodads\webs\webdangle01.obj;9.857138633728027;12.102166175842285;21.35686683654785;0.7283709645271301;0;0;-0.6851829886436462;0.17681671679019928;Set_$DefaultGlobal;189595
..\..\..\..\azeroth\duskwood\passivedoodads\webs\webstretch01.obj;-0.07539685815572739;19.496280670166016;27.52105712890625;0.6004983186721802;0.2642256021499634;0.3039568364620209;0.6907943487167358;0.8706519603729248;Set_$DefaultGlobal;189597
..\..\..\..\azeroth\duskwood\passivedoodads\webs\webstretch01.obj;2.522385597229004;19.861371994018555;20.7519474029541;0.4577915668487549;-0.4699362516403198;-0.5406001210212708;0.5266292691230774;0.8706520199775696;Set_$DefaultGlobal;189597
