ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\generic\passivedoodads\furniture\refuse\bone01.obj;-7.315912320393636e-9;-1.910228967666626;-1.137722134590149;0.9680822491645813;0.034619227051734924;0.1240462213754654;-0.2150135636329651;1.7449748516082764;Set_$DefaultGlobal;199754
..\..\..\generic\passivedoodads\furniture\refuse\bone02.obj;0.8828995823860168;-1.4692047834396362;-1.460450291633606;0.981782078742981;0;0.19001035392284393;0;1.7449748516082764;Set_$DefaultGlobal;199755
..\..\..\generic\passivedoodads\furniture\refuse\bone01.obj;5.862752437591553;4.635263919830322;-3.612454652786255;0.9730024933815002;0.04512708634138107;0.07639895379543304;-0.21305617690086365;1.7449748516082764;Set_$DefaultGlobal;199754
..\..\..\generic\orc\passivedoodads\burntoutposts\burntoutpost05.obj;3.921013832092285;-4.087095737457275;-1.955768346786499;-0.01725560985505581;-0.2341303825378418;0.13631056249141693;-0.9624472260475159;0.5576155781745911;Set_$DefaultGlobal;199148
..\..\..\generic\orc\passivedoodads\burntoutposts\burntoutpost05.obj;2.407731771469116;7.184977054595947;-2.2401723861694336;0.9325135946273804;-0.13345873355865479;0.31136855483055115;-0.125126913189888;0.5576155781745911;Set_$DefaultGlobal;199148
..\..\..\generic\orc\passivedoodads\burntoutposts\burntoutpost04.obj;6.560526371002197;7.6461639404296875;-4.080567836761475;0.971623420715332;-0.14826281368732452;0.15818274021148682;0.09457439184188843;0.5576156973838806;Set_$DefaultGlobal;199147
..\..\..\expansion02\doodads\boreantundra\bushes\borean_shrub_04.obj;-8.758056640625;-6.330708026885986;0.45980045199394226;0.9447233080863953;0.06331870704889297;0.0666695162653923;0.3147123157978058;3.48376202583313;Set_$DefaultGlobal;194228
..\..\..\expansion02\doodads\boreantundra\bushes\borean_shrub_02.obj;34.49287796020508;15.88558292388916;-6.522268772125244;0.7687974572181702;-0.07094024121761322;-0.04385034739971161;-0.634030818939209;5.296446800231934;Set_$DefaultGlobal;194225
..\..\..\expansion02\doodads\boreantundra\bushes\borean_shrub_04.obj;36.97922134399414;7.362406253814697;-6.046563148498535;0.9474784731864929;0.014569461345672607;-0.0361502505838871;0.3174356520175934;2.7710256576538086;Set_$DefaultGlobal;194228
..\..\..\expansion02\doodads\boreantundra\bushes\borean_shrub_02.obj;28.361108779907227;13.099204063415527;-6.169429302215576;0.2658498287200928;-0.09068266302347183;0.021510474383831024;-0.9594987630844116;3.535318374633789;Set_$DefaultGlobal;194225
..\..\..\generic\orc\passivedoodads\burntoutposts\burntoutpost04.obj;20.195674896240234;10.050575256347656;-6.579156398773193;0.9626806974411011;-0.2193974256515503;0.04029453918337822;-0.15325480699539185;0.5576156377792358;Set_$DefaultGlobal;199147
..\..\..\generic\orc\passivedoodads\burntoutposts\burntoutpost06.obj;22.320444107055664;8.068425178527832;-6.123122215270996;0.8990573883056641;-0.14905302226543427;0.14425347745418549;-0.38557735085487366;0.5576156377792358;Set_$DefaultGlobal;199149
..\..\..\generic\orc\passivedoodads\burntoutposts\burntoutpost05.obj;17.979629516601562;12.86010456085205;-6.142415523529053;0.8352097868919373;-0.18792875111103058;0.04330310970544815;-0.5150070190429688;0.5576156377792358;Set_$DefaultGlobal;199148
..\..\..\generic\orc\passivedoodads\burntoutposts\burntoutpost05.obj;23.538875579833984;6.626883029937744;-6.2035017013549805;-0.23805297911167145;0.13383899629116058;0.609508752822876;-0.7442559599876404;0.5576155185699463;Set_$DefaultGlobal;199148
..\..\..\generic\orc\passivedoodads\burntoutposts\burntoutpost04.obj;28.18966293334961;7.31001615524292;-6.016534328460693;0.9613921642303467;-0.20388038456439972;-0.06307189166545868;-0.1737234890460968;0.5576156377792358;Set_$DefaultGlobal;199147
..\..\..\generic\ogre\passivedoodads\torches\ogrewalltorch.obj;21.469741821289062;-11.324406623840332;-1.8448505401611328;0.49113598465919495;0.09178183972835541;0.03268340975046158;-0.8656173348426819;1;Set_$DefaultGlobal;199034
..\..\..\generic\ogre\passivedoodads\torches\ogrewalltorch.obj;30.33498764038086;16.859678268432617;-3.2079126834869385;0.6313301920890808;3.38988002113183e-8;-2.7596319895906163e-8;0.7755141258239746;1;Set_$DefaultGlobal;199034
..\..\..\generic\human\passivedoodads\meat\bloodymeat01.obj;31.9818058013916;-0.9113141298294067;-6.541314601898193;0.9990831613540649;-0.019999142736196518;0.0375598780810833;0.004699245560914278;1;Set_$DefaultGlobal;198343
..\..\..\generic\human\passivedoodads\meat\bloodymeat02.obj;25.09958839416504;-1.9113937616348267;-5.604121685028076;0.9929172992706299;-0.1188073605298996;-4.340179415862622e-8;5.1932347311378635e-9;2.005126953125;Set_$DefaultGlobal;198344
..\..\..\generic\human\passivedoodads\meat\bloodymeat02.obj;32.62794876098633;0.86653071641922;-6.644664287567139;0.11913162469863892;-0.07029285281896591;0.04545654356479645;-0.9893433451652527;2.8781092166900635;Set_$DefaultGlobal;198344
..\..\..\generic\passivedoodads\wall\bones\cavewallbones02.obj;28.359769821166992;-2.0123939514160156;-5.871218204498291;0.6427237391471863;0.5980651378631592;0.38825660943984985;0.2801448404788971;1.3966749906539917;Set_$DefaultGlobal;200201
..\..\..\khazmodan\wetlands\passivedoodads\dragonbones\dragonbonesbody.obj;30.655879974365234;-5.951723575592041;-6.506105899810791;-0.4915936291217804;-0.06492418050765991;0.03678597882390022;-0.867621660232544;0.22115664184093475;Set_$DefaultGlobal;203501
..\..\..\khazmodan\wetlands\passivedoodads\dragonbones\dragonbonesbody.obj;33.28340530395508;-3.159817695617676;-6.9110565185546875;0.09857556968927383;-0.055324576795101166;-0.3826184868812561;-0.9169651865959167;0.22115667164325714;Set_$DefaultGlobal;203501
..\..\..\khazmodan\wetlands\passivedoodads\dragonbones\dragonbonesskull.obj;33.44710159301758;-4.708573341369629;-6.5609917640686035;-0.3118754029273987;-4.1531194483468425e-8;1.363250667907323e-8;-0.9501230120658875;0.28718456625938416;Set_$DefaultGlobal;203507
..\..\..\generic\passivedoodads\wall\bones\cavewallbones02.obj;28.828081130981445;-0.05048293620347977;-6.580311298370361;0.5093721747398376;0.4767856001853943;-0.5334113240242004;-0.47821322083473206;1.3966749906539917;Set_$DefaultGlobal;200201
..\..\..\expansion02\doodads\boreantundra\bushes\borean_shrub_04.obj;25.255577087402344;-8.699960708618164;-4.75154447555542;0.9474784731864929;0.014569459483027458;-0.0361502580344677;0.3174356520175934;2.7840185165405273;Set_$DefaultGlobal;194228
